Boolean,Title,Date,URL
1,"US Airways – $348: Las Vegas – Panama City, Panama. Roundtrip, including all Taxes","February 18, 2014",http://faredealalert.com/2014/02/18/us-airways-348-las-vegas-panama-city-panama-roundtrip-including-all-taxes/
1,"United – $249: Atlanta – Seattle (and vice versa). Roundtrip, including all Taxes","February 18, 2014",http://faredealalert.com/2014/02/18/united-249-atlanta-seattle-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $817: Denver – Shanghai, China. Roundtrip, including all Taxes","February 18, 2014",http://faredealalert.com/2014/02/18/united-817-denver-shanghai-china-roundtrip-including-all-taxes/
1,"United – $857: Charlotte – Taipei, Taiwan. Roundtrip, including all Taxes","February 18, 2014",http://faredealalert.com/2014/02/18/united-857-charlotte-taipei-taiwan-roundtrip-including-all-taxes/
1,"US Airways – $310: Houston – San Juan, Puerto Rico. Roundtrip, including all Taxes","February 18, 2014",http://faredealalert.com/2014/02/18/us-airways-310-houston-san-juan-puerto-rico-roundtrip-including-all-taxes/
1,"Delta – $1,072: Atlanta – Bangalore, India. Roundtrip, including all Taxes","February 17, 2014",http://faredealalert.com/2014/02/17/delta-1072-atlanta-bangalore-india-roundtrip-including-all-taxes/
1,"United – $975: Minneapolis – Jakarta, Indonesia. Roundtrip, including all Taxes","February 17, 2014",http://faredealalert.com/2014/02/17/united-975-minneapolis-jakarta-indonesia-roundtrip-including-all-taxes/
1,"KLM – $878: Houston – Bahrain. Roundtrip, including all Taxes","February 17, 2014",http://faredealalert.com/2014/02/17/klm-878-houston-bahrain-roundtrip-including-all-taxes/
1,"United – $1,010: Kansas City – Jakarta, Indonesia. Roundtrip, including all Taxes","February 16, 2014",http://faredealalert.com/2014/02/16/united-1010-kansas-city-jakarta-indonesia-roundtrip-including-all-taxes/
1,"Delta – $435: Las Vegas – Aruba. Roundtrip, including all Taxes","February 16, 2014",http://faredealalert.com/2014/02/16/delta-435-las-vegas-aruba-roundtrip-including-all-taxes/
1,"American – $883: Houston – Nagoya, Japan. Roundtrip, including all Taxes","February 16, 2014",http://faredealalert.com/2014/02/16/american-883-houston-nagoya-japan-roundtrip-including-all-taxes/
1,"Delta – $829: Houston – Almaty, Kazakhstan. Roundtrip, including all Taxes","February 15, 2014",http://faredealalert.com/2014/02/15/delta-829-houston-almaty-kazakhstan-roundtrip-including-all-taxes/
1,"Alaska – $258: Atlanta – Portland, Oregon (and vice versa). Roundtrip, including all Taxes","February 15, 2014",http://faredealalert.com/2014/02/15/alaska-258-atlanta-portland-oregon-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $873: Charlotte – Tokyo, Japan. Roundtrip, including all Taxes","February 15, 2014",http://faredealalert.com/2014/02/15/united-873-charlotte-tokyo-japan-roundtrip-including-all-taxes/
1,"United – $834: Kansas City – Shanghai, China. Roundtrip, including all Taxes","February 14, 2014",http://faredealalert.com/2014/02/14/united-834-kansas-city-shanghai-china-roundtrip-including-all-taxes/
1,"United – $840: Charlotte – Seoul, South Korea. Roundtrip, including all Taxes","February 14, 2014",http://faredealalert.com/2014/02/14/united-840-charlotte-seoul-south-korea-roundtrip-including-all-taxes-2/
1,"Delta – $227: Houston – San Francisco (and vice versa). Roundtrip, including all Taxes","February 14, 2014",http://faredealalert.com/2014/02/14/delta-227-houston-san-francisco-and-vice-versa-roundtrip-including-all-taxes/
1,"Delta – $896: Houston – Manila, Philippines. Roundtrip, including all Taxes","February 13, 2014",http://faredealalert.com/2014/02/13/delta-896-houston-manila-philippines-roundtrip-including-all-taxes/
1,"United – $796: Charlotte – Shanghai, China. Roundtrip, including all Taxes","February 13, 2014",http://faredealalert.com/2014/02/13/united-796-charlotte-shanghai-china-roundtrip-including-all-taxes/
1,"United – $256: Detroit – Santa Ana (Orange County), California (and vice versa). Roundtrip, including all Taxes","February 12, 2014",http://faredealalert.com/2014/02/12/united-256-detroit-santa-ana-orange-county-california-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $238: Charlotte – Seattle (and vice versa). Roundtrip, including all Taxes","February 12, 2014",http://faredealalert.com/2014/02/12/united-238-charlotte-seattle-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $924: Houston – Bangkok, Thailand. Roundtrip, including all Taxes","February 12, 2014",http://faredealalert.com/2014/02/12/united-924-houston-bangkok-thailand-roundtrip-including-all-taxes/
1,"United – $888: San Diego – Ho Chi Minh City, Vietnam. Roundtrip, including all Taxes","February 11, 2014",http://faredealalert.com/2014/02/11/united-888-san-diego-ho-chi-minh-city-vietnam-roundtrip-including-all-taxes/
1,"Delta – $863: Houston – Mumbai, India. Roundtrip, including all Taxes","February 11, 2014",http://faredealalert.com/2014/02/11/delta-863-houston-mumbai-india-roundtrip-including-all-taxes/
1,"United – $837: Orlando – Shanghai, China. Roundtrip, including all Taxes","February 11, 2014",http://faredealalert.com/2014/02/11/united-837-orlando-shanghai-china-roundtrip-including-all-taxes/
1,"Air France – $952: Houston – Bangalore, India. Roundtrip, including all Taxes","February 10, 2014",http://faredealalert.com/2014/02/10/air-france-952-houston-bangalore-india-roundtrip-including-all-taxes/
1,"Alaska – $198: San Diego – Boston (and vice versa). Roundtrip, including all Taxes","February 10, 2014",http://faredealalert.com/2014/02/10/alaska-198-san-diego-boston-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $743: Detroit – Lagos, Nigeria. Roundtrip, including all Taxes","February 10, 2014",http://faredealalert.com/2014/02/10/united-743-detroit-lagos-nigeria-roundtrip-including-all-taxes/
1,"KLM – $896: Houston – Nairobi, Kenya. Roundtrip, including all Taxes","February 9, 2014",http://faredealalert.com/2014/02/09/klm-896-houston-nairobi-kenya-roundtrip-including-all-taxes/
1,"Delta – $737: Houston – Lagos, Nigeria. Roundtrip, including all Taxes","February 8, 2014",http://faredealalert.com/2014/02/08/delta-737-houston-lagos-nigeria-roundtrip-including-all-taxes/
1,"American – $262: Atlanta – San Jose, California (and vice versa). Roundtrip, including all Taxes","February 8, 2014",http://faredealalert.com/2014/02/08/american-262-atlanta-san-jose-california-and-vice-versa-roundtrip-including-all-taxes/
1,"Delta – $272: San Diego – Philadelphia (and vice versa). Roundtrip, including all Taxes","February 7, 2014",http://faredealalert.com/2014/02/07/delta-272-san-diego-philadelphia-and-vice-versa-roundtrip-including-all-taxes/
1,"US Airways – $260: Las Vegas – Boston (and vice versa). Roundtrip, including all Taxes","February 7, 2014",http://faredealalert.com/2014/02/07/us-airways-260-las-vegas-boston-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $864: Houston – Beijing, China. Roundtrip, including all Taxes","February 7, 2014",http://faredealalert.com/2014/02/07/united-864-houston-beijing-china-roundtrip-including-all-taxes-2/
1,"United / Delta – $759: Houston – Dubai, United Arab Emirates. Roundtrip, including all Taxes","February 6, 2014",http://faredealalert.com/2014/02/06/united-delta-759-houston-dubai-united-arab-emirates-roundtrip-including-all-taxes/
1,"United – $235: Detroit – Phoenix (and vice versa). Roundtrip, including all Taxes","February 6, 2014",http://faredealalert.com/2014/02/06/united-235-detroit-phoenix-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $241: Charlotte – Fresno, California (and vice versa). Roundtrip, including all Taxes","February 6, 2014",http://faredealalert.com/2014/02/06/american-241-charlotte-fresno-california-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $868: Houston – Hong Kong. Roundtrip, including all Taxes","February 5, 2014",http://faredealalert.com/2014/02/05/united-868-houston-hong-kong-roundtrip-including-all-taxes/
1,"Delta – $241: Charlotte – Sacramento (and vice versa). Roundtrip, including all Taxes","February 5, 2014",http://faredealalert.com/2014/02/05/delta-241-charlotte-sacramento-and-vice-versa-roundtrip-including-all-taxes/
1,"US Airways – $221: Orlando – Salt Lake City (and vice versa). Roundtrip, including all Taxes","February 5, 2014",http://faredealalert.com/2014/02/05/us-airways-221-orlando-salt-lake-city-and-vice-versa-roundtrip-including-all-taxes/
1,"JetBlue – $285: Orlando – San Francisco (and vice versa). Roundtrip, including all Taxes","February 4, 2014",http://faredealalert.com/2014/02/04/jetblue-285-orlando-san-francisco-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $72: Denver – Phoenix, Arizona (and vice versa). Roundtrip, including all Taxes","February 4, 2014",http://faredealalert.com/2014/02/04/american-72-denver-phoenix-arizona-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $765: Houston – Doha, Qatar. Roundtrip, including all Taxes","February 4, 2014",http://faredealalert.com/2014/02/04/united-765-houston-doha-qatar-roundtrip-including-all-taxes/
1,"Delta – $259: Houston – Portland, Oregon (and vice versa). Roundtrip, including all Taxes","February 3, 2014",http://faredealalert.com/2014/02/03/delta-259-houston-portland-oregon-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $783: Atlanta – Hong Kong. Roundtrip, including all Taxes","February 3, 2014",http://faredealalert.com/2014/02/03/american-783-atlanta-hong-kong-roundtrip-including-all-taxes/
1,"United / All Nippon Airways – $1,065: Minneapolis / Detroit / Atlanta – Singapore. Roundtrip, including all Taxes","February 2, 2014",http://faredealalert.com/2014/02/02/united-all-nippon-airways-1065-minneapolis-detroit-atlanta-singapore-roundtrip-including-all-taxes/
1,"All Nippon Airways – $825: San Diego – Chengdu, China. Roundtrip, including all Taxes","February 2, 2014",http://faredealalert.com/2014/02/02/all-nippon-airways-825-san-diego-chengdu-china-roundtrip-including-all-taxes/
1,"Air France – $743: Houston – Beirut, Lebanon. Roundtrip, including all Taxes","February 2, 2014",http://faredealalert.com/2014/02/02/air-france-743-houston-beirut-lebanon-roundtrip-including-all-taxes/
1,"United – $960: Atlanta / Detroit / Minneapolis – Tokyo, Japan. Roundtrip, including all Taxes","February 1, 2014",http://faredealalert.com/2014/02/01/united-960-atlanta-detroit-minneapolis-tokyo-japan-roundtrip-including-all-taxes/
1,"United – $243: Las Vegas – Milwaukee (and vice versa). Roundtrip, including all Taxes","February 1, 2014",http://faredealalert.com/2014/02/01/united-243-las-vegas-milwaukee-and-vice-versa-roundtrip-including-all-taxes/
1,"KLM – $728: Houston – Muscat, Oman. Roundtrip, including all Taxes","February 1, 2014",http://faredealalert.com/2014/02/01/klm-728-houston-muscat-oman-roundtrip-including-all-taxes/
1,"American – $891: Denver – Seoul, South Korea. Roundtrip, including all Taxes","January 31, 2014",http://faredealalert.com/2014/01/31/american-891-denver-seoul-south-korea-roundtrip-including-all-taxes/
1,"Delta – $744: San Diego – Barcelona, Spain. Roundtrip, including all Taxes","January 31, 2014",http://faredealalert.com/2014/01/31/delta-744-san-diego-barcelona-spain-roundtrip-including-all-taxes/
1,"Delta – $833: Houston – New Delhi, India. Roundtrip, including all Taxes","January 31, 2014",http://faredealalert.com/2014/01/31/delta-833-houston-new-delhi-india-roundtrip-including-all-taxes/
1,"United – $695: Houston – Kuwait City, Kuwait. Roundtrip, including all Taxes","January 30, 2014",http://faredealalert.com/2014/01/30/united-695-houston-kuwait-city-kuwait-roundtrip-including-all-taxes/
1,"American – $258: Las Vegas – New York City (and vice versa). Roundtrip, including all Taxes","January 30, 2014",http://faredealalert.com/2014/01/30/american-258-las-vegas-new-york-city-and-vice-versa-roundtrip-including-all-taxes/
1,"Delta – $886: Charlotte – Hong Kong. Roundtrip, including all Taxes","January 30, 2014",http://faredealalert.com/2014/01/30/delta-886-charlotte-hong-kong-roundtrip-including-all-taxes/
1,"United – $314: Denver – Aguadilla, Puerto Rico. Roundtrip, including all Taxes","January 29, 2014",http://faredealalert.com/2014/01/29/united-314-denver-aguadilla-puerto-rico-roundtrip-including-all-taxes/
1,"American – $190: Kansas City – Santa Ana (Orange County), California (and vice versa). Roundtrip, including all Taxes","January 29, 2014",http://faredealalert.com/2014/01/29/american-190-kansas-city-santa-ana-orange-county-california-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $187: Houston – Boston (and vice versa). Roundtrip, including all Taxes","January 29, 2014",http://faredealalert.com/2014/01/29/united-187-houston-boston-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $831: Las Vegas – Beijing, China. Roundtrip, including all Taxes","January 28, 2014",http://faredealalert.com/2014/01/28/american-831-las-vegas-beijing-china-roundtrip-including-all-taxes/
1,"American – $252: San Diego – New York City (and vice versa). Roundtrip, including all Taxes","January 28, 2014",http://faredealalert.com/2014/01/28/american-252-san-diego-new-york-city-and-vice-versa-roundtrip-including-all-taxes/
1,"KLM – $817: Houston – Johannesburg, South Africa. Roundtrip, including all Taxes","January 28, 2014",http://faredealalert.com/2014/01/28/klm-817-houston-johannesburg-south-africa-roundtrip-including-all-taxes/
1,"Delta – $273: Charlotte – San Jose, California (and vice versa). Roundtrip, including all Taxes","January 27, 2014",http://faredealalert.com/2014/01/27/delta-273-charlotte-san-jose-california-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $978: Atlanta / Minneapolis – Hong Kong. Roundtrip, including all Taxes","January 27, 2014",http://faredealalert.com/2014/01/27/american-978-atlanta-minneapolis-hong-kong-roundtrip-including-all-taxes/
1,"United – $662: Houston -Tel Aviv, Israel. Roundtrip, including all Taxes","January 27, 2014",http://faredealalert.com/2014/01/27/united-662-houston-tel-aviv-israel-roundtrip-including-all-taxes/
1,"American – $878: Detroit – Hong Kong. Roundtrip, including all Taxes","January 26, 2014",http://faredealalert.com/2014/01/26/american-878-detroit-hong-kong-roundtrip-including-all-taxes/
1,"Delta – $254: San Diego – Milwaukee (and vice versa). Roundtrip, including all Taxes","January 26, 2014",http://faredealalert.com/2014/01/26/delta-254-san-diego-milwaukee-and-vice-versa-roundtrip-including-all-taxes-2/
1,"Delta – $780: Houston – Abu Dhabi, United Arab Emirates. Roundtrip, including all Taxes","January 26, 2014",http://faredealalert.com/2014/01/26/delta-780-houston-abu-dhabi-united-arab-emirates-roundtrip-including-all-taxes/
1,"United – $902: Denver – Beijing, China. Roundtrip, including all Taxes","January 25, 2014",http://faredealalert.com/2014/01/25/united-902-denver-beijing-china-roundtrip-including-all-taxes/
1,"America – $241: Charlotte – Palm Springs, California (and vice versa). Roundtrip, including all Taxes","January 25, 2014",http://faredealalert.com/2014/01/25/america-241-charlotte-palm-springs-california-and-vice-versa-roundtrip-including-all-taxes-2/
1,"Delta – $796: Houston – Amman, Jordan. Roundtrip, including all Taxes","January 25, 2014",http://faredealalert.com/2014/01/25/delta-796-houston-amman-jordan-roundtrip-including-all-taxes/
1,"United – $636: Houston – Istanbul, Turkey. Roundtrip, including all Taxes","January 24, 2014",http://faredealalert.com/2014/01/24/united-636-houston-istanbul-turkey-roundtrip-including-all-taxes/
1,"Delta – $673: Las Vegas / Kansas City – Barcelona, Spain. Roundtrip, including all Taxes","January 23, 2014",http://faredealalert.com/2014/01/23/delta-673-las-vegas-kansas-city-barcelona-spain-roundtrip-including-all-taxes/
1,"United – $232: Charlotte – Los Angeles (and vice versa). Roundtrip, including all Taxes","January 23, 2014",http://faredealalert.com/2014/01/23/united-232-charlotte-los-angeles-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $737: Houston – Shanghai, China. Roundtrip, including all Taxes","January 23, 2014",http://faredealalert.com/2014/01/23/american-737-houston-shanghai-china-roundtrip-including-all-taxes/
1,"United – $238: San Diego – Orlando (and vice versa). Roundtrip, including all Taxes","January 22, 2014",http://faredealalert.com/2014/01/22/united-238-san-diego-orlando-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $316: Denver – San Juan, Puerto Rico. Roundtrip, including all Taxes","January 21, 2014",http://faredealalert.com/2014/01/21/united-316-denver-san-juan-puerto-rico-roundtrip-including-all-taxes/
1,"Delta – $864: San Diego – Manila, Philippines. Roundtrip, including all Taxes","January 20, 2014",http://faredealalert.com/2014/01/20/delta-864-san-diego-manila-philippines-roundtrip-including-all-taxes/
1,"COPA – $377: Las Vegas – Punta Cana, Dominican Republic. Roundtrip, including all Taxes","January 19, 2014",http://faredealalert.com/2014/01/19/copa-377-las-vegas-punta-cana-dominican-republic-roundtrip-including-all-taxes/
1,"United – $231: Charlotte – Phoenix (and vice versa). Roundtrip, including all Taxes","January 18, 2014",http://faredealalert.com/2014/01/18/united-231-charlotte-phoenix-and-vice-versa-roundtrip-including-all-taxes/
1,"US Airways – $226: Las Vegas – Boston (and vice versa). Roundtrip, including all Taxes","January 17, 2014",http://faredealalert.com/2014/01/17/us-airways-226-las-vegas-boston-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $218: Charlotte – Las Vegas (and vice versa). Roundtrip, including all Taxes","January 16, 2014",http://faredealalert.com/2014/01/16/united-218-charlotte-las-vegas-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $711: San Diego – Madrid, Spain. Roundtrip, including all Taxes","January 16, 2014",http://faredealalert.com/2014/01/16/united-711-san-diego-madrid-spain-roundtrip-including-all-taxes/
1,"Delta / KLM – $662: Houston – Bucharest, Romania. Roundtrip, including all Taxes","January 16, 2014",http://faredealalert.com/2014/01/16/delta-klm-662-houston-bucharest-romania-roundtrip-including-all-taxes/
1,"Alaska – $218: Atlanta – Portland, Oregon (and vice versa). Roundtrip, including all Taxes","January 15, 2014",http://faredealalert.com/2014/01/15/alaska-218-atlanta-portland-oregon-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $157: Houston – Boston (and vice versa). Roundtrip, including all Taxes","January 15, 2014",http://faredealalert.com/2014/01/15/united-157-houston-boston-and-vice-versa-roundtrip-including-all-taxes/
1,How to Find Delta Discount Codes,"January 14, 2014",http://faredealalert.com/2014/01/14/how-to-find-delta-discount-codes/
1,"Delta – $217: Charlotte – San Antonio (and vice versa). Roundtrip, including all Taxes","January 14, 2014",http://faredealalert.com/2014/01/14/delta-217-charlotte-san-antonio-and-vice-versa-roundtrip-including-all-taxes/
1,"Hawaiian – $830: Las Vegas – Seoul, South Korea. Roundtrip, including all Taxes","January 14, 2014",http://faredealalert.com/2014/01/14/hawaiian-830-las-vegas-seoul-south-korea-roundtrip-including-all-taxes/
1,"Delta – $162: Kansas City – Milwaukee (and vice versa). Roundtrip, including all Taxes","January 14, 2014",http://faredealalert.com/2014/01/14/delta-162-kansas-city-milwaukee-and-vice-versa-roundtrip-including-all-taxes/
1,"KLM – $689: Houston – Athens, Greece. Roundtrip, including all Taxes","January 14, 2014",http://faredealalert.com/2014/01/14/klm-689-houston-athens-greece-roundtrip-including-all-taxes/
1,"United – $769: San Diego – Shanghai, China. Roundtrip, including all Taxes","January 13, 2014",http://faredealalert.com/2014/01/13/united-769-san-diego-shanghai-china-roundtrip-including-all-taxes/
1,"United – $772: Las Vegas – Shanghai, China. Roundtrip, including all Taxes","January 13, 2014",http://faredealalert.com/2014/01/13/united-772-las-vegas-shanghai-china-roundtrip-including-all-taxes/
1,"KLM – $641: Houston – Kiev, Ukraine. Roundtrip, including all Taxes","January 13, 2014",http://faredealalert.com/2014/01/13/klm-641-houston-kiev-ukraine-roundtrip-including-all-taxes/
1,"US Airways – $264: San Diego – Portland, Maine. Roundtrip, including all Taxes","January 12, 2014",http://faredealalert.com/2014/01/12/us-airways-264-san-diego-portland-maine-roundtrip-including-all-taxes/
1,"American / Delta / United – $246: Kansas City – Portland, Oregon (and vice versa). Roundtrip, including all Taxes","January 12, 2014",http://faredealalert.com/2014/01/12/american-delta-united-246-kansas-city-portland-oregon-and-vice-versa-roundtrip-including-all-taxes/
1,"KLM – $653: Houston – Budapest, Hungary. Roundtrip, including all Taxes","January 12, 2014",http://faredealalert.com/2014/01/12/klm-653-houston-budapest-hungary-roundtrip-including-all-taxes/
1,"United – $1,037: San Diego – Singapore. Roundtrip, including all Taxes","January 11, 2014",http://faredealalert.com/2014/01/11/united-1037-san-diego-singapore-roundtrip-including-all-taxes/
1,"US Airways – $187: Kansas City – New Orleans (and vice versa). Roundtrip, including all Taxes","January 11, 2014",http://faredealalert.com/2014/01/11/us-airways-187-kansas-city-new-orleans-and-vice-versa-roundtrip-including-all-taxes/
1,"Delta – $445: Las Vegas – Aruba. Roundtrip, including all Taxes","January 11, 2014",http://faredealalert.com/2014/01/11/delta-445-las-vegas-aruba-roundtrip-including-all-taxes/
1,"US Airways – $234: Minneapolis – New Orleans (and vice versa). Roundtrip, including all Taxes","January 11, 2014",http://faredealalert.com/2014/01/11/us-airways-234-minneapolis-new-orleans-and-vice-versa-roundtrip-including-all-taxes/
1,"Delta – $974: Houston – Cape Town, South Africa. Roundtrip, including all Taxes","January 11, 2014",http://faredealalert.com/2014/01/11/delta-974-houston-cape-town-south-africa-roundtrip-including-all-taxes/
1,"KLM – $1,055: Detroit – Nairobi, Kenya. Roundtrip, including all Taxes","January 10, 2014",http://faredealalert.com/2014/01/10/klm-1055-detroit-nairobi-kenya-roundtrip-including-all-taxes/
1,"United – $835: Charlotte – Shanghai, China. Roundtrip, including all Taxes","January 10, 2014",http://faredealalert.com/2014/01/10/united-835-charlotte-shanghai-china-roundtrip-including-all-taxes/
1,"United – $963: Houston – Bangkok, Thailand. Roundtrip, including all Taxes","January 10, 2014",http://faredealalert.com/2014/01/10/united-963-houston-bangkok-thailand-roundtrip-including-all-taxes/
1,"Delta – $380: San Diego – Anchorage, Alaska. Roundtrip, including all Taxes","January 9, 2014",http://faredealalert.com/2014/01/09/delta-380-san-diego-anchorage-alaska-roundtrip-including-all-taxes/
1,"United – $785: Denver – Shanghai, China. Roundtrip, including all Taxes","January 9, 2014",http://faredealalert.com/2014/01/09/united-785-denver-shanghai-china-roundtrip-including-all-taxes/
1,"United – $198: Charlotte – Seattle (and vice versa). Roundtrip, including all Taxes","January 9, 2014",http://faredealalert.com/2014/01/09/united-198-charlotte-seattle-and-vice-versa-roundtrip-including-all-taxes/
1,"Delta – $923: Houston – Johannesburg, South Africa. Roundtrip, including all Taxes","January 9, 2014",http://faredealalert.com/2014/01/09/delta-923-houston-johannesburg-south-africa-roundtrip-including-all-taxes/
1,"United – $381: Charlotte – Honolulu, Hawaii. Roundtrip, including all Taxes","January 8, 2014",http://faredealalert.com/2014/01/08/united-381-charlotte-honolulu-hawaii-roundtrip-including-all-taxes/
1,"American – $811: Las Vegas – Casablanca, Morocco. Roundtrip, including all Taxes","January 8, 2014",http://faredealalert.com/2014/01/08/american-811-las-vegas-casablanca-morocco-roundtrip-including-all-taxes/
1,"United – $836: Orlando – Shanghai, China. Roundtrip, including all Taxes","January 8, 2014",http://faredealalert.com/2014/01/08/united-836-orlando-shanghai-china-roundtrip-including-all-taxes/
1,"Delta / United – $171: Detroit – Denver (and vice versa). Roundtrip, including all Taxes","January 8, 2014",http://faredealalert.com/2014/01/08/delta-united-171-detroit-denver-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $832: Houston – Hong Kong. Roundtrip, including all Taxes","January 8, 2014",http://faredealalert.com/2014/01/08/united-832-houston-hong-kong-roundtrip-including-all-taxes/
1,"United – $876: Kansas City – Shanghai, China. Roundtrip, including all Taxes","January 7, 2014",http://faredealalert.com/2014/01/07/united-876-kansas-city-shanghai-china-roundtrip-including-all-taxes/
1,"United – $686: Las Vegas – Dublin, Ireland. Roundtrip, including all Taxes","January 7, 2014",http://faredealalert.com/2014/01/07/united-686-las-vegas-dublin-ireland-roundtrip-including-all-taxes/
1,"United – $219: Charlotte – Portland, Oregon (and vice versa). Roundtrip, including all Taxes","January 7, 2014",http://faredealalert.com/2014/01/07/united-219-charlotte-portland-oregon-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $870: Houston – Dubai, United Arab Emirates. Roundtrip, including all Taxes","January 7, 2014",http://faredealalert.com/2014/01/07/united-870-houston-dubai-united-arab-emirates-roundtrip-including-all-taxes/
1,"American – $800: Las Vegas – Marrakech, Morocco. Roundtrip, including all Taxes","January 6, 2014",http://faredealalert.com/2014/01/06/american-800-las-vegas-marrakech-morocco-roundtrip-including-all-taxes/
1,"Delta – $253: Charlotte – San Francisco (and vice versa). Roundtrip, including all Taxes","January 6, 2014",http://faredealalert.com/2014/01/06/delta-253-charlotte-san-francisco-and-vice-versa-roundtrip-including-all-taxes/
1,"KLM – $892: Houston – Mumbai, India. Roundtrip, including all Taxes","January 6, 2014",http://faredealalert.com/2014/01/06/klm-892-houston-mumbai-india-roundtrip-including-all-taxes/
1,"United – $1,094: Atlanta – Ho Chi Minh City, Vietnam. Roundtrip, including all Taxes","January 5, 2014",http://faredealalert.com/2014/01/05/united-1094-atlanta-ho-chi-minh-city-vietnam-roundtrip-including-all-taxes/
1,"United – $600: Denver – Stockholm, Sweden. Roundtrip, including all Taxes","January 5, 2014",http://faredealalert.com/2014/01/05/united-600-denver-stockholm-sweden-roundtrip-including-all-taxes/
1,"KLM – $891: Houston – Nairobi, Kenya. Roundtrip, including all Taxes","January 5, 2014",http://faredealalert.com/2014/01/05/klm-891-houston-nairobi-kenya-roundtrip-including-all-taxes/
1,"British Airways – $1,140: San Diego – Johannesburg, South Africa. Roundtrip, including all Taxes","January 4, 2014",http://faredealalert.com/2014/01/04/british-airways-1140-san-diego-johannesburg-south-africa-roundtrip-including-all-taxes/
1,"US Airways – $239: Las Vegas – Newark (and vice versa). Roundtrip, including all Taxes","January 4, 2014",http://faredealalert.com/2014/01/04/us-airways-239-las-vegas-newark-and-vice-versa-roundtrip-including-all-taxes/
1,"United – $864: Houston – Beijing, China. Roundtrip, including all Taxes","January 4, 2014",http://faredealalert.com/2014/01/04/united-864-houston-beijing-china-roundtrip-including-all-taxes/
1,"American – $880: San Diego – Marrakech, Morocco. Roundtrip, including all Taxes","January 3, 2014",http://faredealalert.com/2014/01/03/american-880-san-diego-marrakech-morocco-roundtrip-including-all-taxes/
1,"All Nippon Airways – $891: Atlanta – Beijing, China. Roundtrip, including all Taxes","January 3, 2014",http://faredealalert.com/2014/01/03/all-nippon-airways-891-atlanta-beijing-china-roundtrip-including-all-taxes/
1,"Delta – $468: Houston – Honolulu, Hawaii. $468. Roundtrip, including all Taxes","January 3, 2014",http://faredealalert.com/2014/01/03/delta-468-houston-honolulu-hawaii-468-roundtrip-including-all-taxes/
1,"Delta – $678: Orlando – Belem, Brazil. Roundtrip, including all Taxes","January 2, 2014",http://faredealalert.com/2014/01/02/delta-678-orlando-belem-brazil-roundtrip-including-all-taxes/
1,"US Airways – $259: Atlanta – San Diego. Roundtrip, including all Taxes","January 2, 2014",http://faredealalert.com/2014/01/02/us-airways-259-atlanta-san-diego-roundtrip-including-all-taxes/
1,"United – $996: Houston – Ho Chi Minh City, Vietnam. Roundtrip, including all Taxes","January 2, 2014",http://faredealalert.com/2014/01/02/united-996-houston-ho-chi-minh-city-vietnam-roundtrip-including-all-taxes/
1,"Aeromexico – $279: Las Vegas / Houston – San Jose, Costa Rica. Roundtrip, including all Taxes","January 1, 2014",http://faredealalert.com/2014/01/01/aeromexico-279-las-vegas-houston-san-jose-costa-rica-roundtrip-including-all-taxes/
1,"United – $248: Charlotte – Sacramento (and vice versa). Roundtrip, including all Taxes","January 1, 2014",http://faredealalert.com/2014/01/01/united-248-charlotte-sacramento-and-vice-versa-roundtrip-including-all-taxes/
1,"American – $300: Las Vegas – Fort Lauderdale (and vice versa). Roundtrip, including all Taxes","December 31, 2013",http://faredealalert.com/2013/12/31/american-300-las-vegas-fort-lauderdale-and-vice-versa-roundtrip-including-all-taxes/
1,"US Airways – $148: Minneapolis – Phoenix (and vice versa). Roundtrip, including all Taxes","December 30, 2013",http://faredealalert.com/2013/12/30/us-airways-148-minneapolis-phoenix-and-vice-versa-roundtrip-including-all-taxes-2/
1,"Delta – $931: Minneapolis – Hong Kong. Roundtrip, including all Taxes","December 29, 2013",http://faredealalert.com/2013/12/29/delta-931-minneapolis-hong-kong-roundtrip-including-all-taxes/
1,"Delta – $1,005: Atlanta – Hong Kong. Roundtrip, including all Taxes","December 28, 2013",http://faredealalert.com/2013/12/28/delta-1005-atlanta-hong-kong-roundtrip-including-all-taxes/
